veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,severity,frequincy,pure_premium
4630.0,0.12,0,0,0.0,STNWG,1,F,D,3,0.0,0.0,0.0
1600.0,0.99,0,0,0.0,HBACK,2,F,C,2,0.0,0.0,0.0
390.0,0.59,0,0,0.0,HBACK,4,F,D,2,0.0,0.0,0.0
1850.0,0.99,1,1,2006.7799988,SEDAN,2,F,A,4,2007.0,1.01,2019.0
1730.0,0.36,0,0,0.0,UTE,2,M,A,2,0.0,0.0,0.0
2930.0,0.73,0,0,0.0,STNWG,2,F,F,3,0.0,0.0,0.0
1300.0,0.67,0,0,0.0,HBACK,2,F,B,4,0.0,0.0,0.0
3420.0,0.73,0,0,0.0,STNWG,2,F,C,2,0.0,0.0,0.0
2399.0,0.91,0,0,0.0,SEDAN,1,F,B,1,0.0,0.0,0.0
710.0,0.91,0,0,0.0,SEDAN,4,M,A,2,0.0,0.0,0.0
3060.0,0.71,0,0,0.0,STNWG,2,F,A,2,0.0,0.0,0.0
3550.0,0.98,1,1,2718.6399994,SEDAN,4,M,C,1,2719.0,1.02,2774.0
1480.0,0.73,1,1,809.28999901,SEDAN,3,F,C,5,809.0,1.38,1115.0
2790.0,0.02,0,0,0.0,UTE,3,M,B,2,0.0,0.0,0.0
2120.0,0.02,0,0,0.0,UTE,3,M,F,3,0.0,0.0,0.0
1740.0,0.73,0,0,0.0,HBACK,2,M,C,3,0.0,0.0,0.0
2260.0,0.02,0,0,0.0,HDTOP,3,M,B,2,0.0,0.0,0.0
1370.0,0.98,0,0,0.0,HBACK,1,F,C,5,0.0,0.0,0.0
1780.0,0.39,0,0,0.0,SEDAN,2,F,A,4,0.0,0.0,0.0
1410.0,0.0,0,0,0.0,SEDAN,3,M,C,6,0.0,0.0,0.0
1340.0,0.11,0,0,0.0,HBACK,1,F,A,3,0.0,0.0,0.0
2198.0,0.4,0,0,0.0,SEDAN,1,M,D,3,0.0,0.0,0.0
1510.0,0.0,0,0,0.0,COUPE,3,F,E,2,0.0,0.0,0.0
460.0,0.82,0,0,0.0,HBACK,4,M,A,2,0.0,0.0,0.0
1010.0,0.01,0,0,0.0,HBACK,3,F,C,2,0.0,0.0,0.0
860.0,0.29,0,0,0.0,SEDAN,3,M,C,2,0.0,0.0,0.0
2400.0,0.73,0,0,0.0,STNWG,2,F,A,5,0.0,0.0,0.0
1950.0,0.43,1,1,23722.429932,UTE,3,M,A,2,23722.0,2.33,55189.0
830.0,0.99,1,1,200.0,SEDAN,4,M,D,4,200.0,1.01,201.0
1730.0,0.96,0,0,0.0,HBACK,1,M,C,6,0.0,0.0,0.0
2650.0,0.25,0,0,0.0,SEDAN,1,M,C,6,0.0,0.0,0.0
3850.0,0.96,0,0,0.0,STNWG,2,M,D,6,0.0,0.0,0.0
1440.0,1.0,0,0,0.0,STNWG,4,M,A,6,0.0,0.0,0.0
1660.0,0.97,0,0,0.0,SEDAN,2,M,C,6,0.0,0.0,0.0
1310.0,0.16,0,0,0.0,STNWG,4,M,B,4,0.0,0.0,0.0
1280.0,0.03,0,0,0.0,SEDAN,4,M,B,6,0.0,0.0,0.0
1110.0,0.93,0,0,0.0,STNWG,4,M,C,6,0.0,0.0,0.0
2880.0,0.29,0,0,0.0,STNWG,3,M,C,2,0.0,0.0,0.0
1780.0,0.96,1,1,200.0,HBACK,2,F,A,6,200.0,1.04,208.0
3110.0,0.97,0,0,0.0,SEDAN,3,F,B,1,0.0,0.0,0.0
1980.0,0.96,0,0,0.0,SEDAN,1,M,E,6,0.0,0.0,0.0
1400.0,0.97,0,0,0.0,HBACK,2,M,C,5,0.0,0.0,0.0
600.0,0.97,0,0,0.0,STNWG,4,M,B,6,0.0,0.0,0.0
1760.0,0.97,0,0,0.0,SEDAN,2,M,C,6,0.0,0.0,0.0
1600.0,0.96,0,0,0.0,STNWG,3,F,B,5,0.0,0.0,0.0
1610.0,0.04,0,0,0.0,STNWG,4,M,A,6,0.0,0.0,0.0
400.0,0.97,0,0,0.0,SEDAN,4,F,C,6,0.0,0.0,0.0
1800.0,0.97,0,0,0.0,STNWG,4,M,A,5,0.0,0.0,0.0
2790.0,1.0,0,0,0.0,STNWG,1,F,C,4,0.0,0.0,0.0
950.0,0.97,0,0,0.0,HBACK,3,F,D,4,0.0,0.0,0.0
1500.0,0.97,0,0,0.0,HDTOP,4,M,E,6,0.0,0.0,0.0
2099.0,0.04,0,0,0.0,SEDAN,1,F,C,5,0.0,0.0,0.0
1090.0,0.98,0,0,0.0,HBACK,3,F,B,4,0.0,0.0,0.0
220.0,0.97,0,0,0.0,HBACK,4,F,C,6,0.0,0.0,0.0
1080.0,0.97,0,0,0.0,STNWG,3,F,D,6,0.0,0.0,0.0
670.0,0.97,0,0,0.0,HBACK,4,F,E,6,0.0,0.0,0.0
1970.0,0.97,0,0,0.0,SEDAN,2,F,B,4,0.0,0.0,0.0
3290.0,1.0,1,1,353.76999998,SEDAN,1,F,C,5,354.0,1.0,354.0
5720.0,0.78,0,0,0.0,STNWG,1,M,C,6,0.0,0.0,0.0
1510.0,0.97,0,0,0.0,SEDAN,3,M,C,5,0.0,0.0,0.0
1190.0,0.97,0,0,0.0,HBACK,3,F,C,6,0.0,0.0,0.0
960.0,0.97,0,0,0.0,HBACK,4,M,E,6,0.0,0.0,0.0
4140.0,0.39,0,0,0.0,STNWG,2,F,C,5,0.0,0.0,0.0
2420.0,0.7,0,0,0.0,SEDAN,1,F,C,4,0.0,0.0,0.0
3099.0,0.98,0,0,0.0,SEDAN,1,M,E,6,0.0,0.0,0.0
610.0,0.04,0,0,0.0,STNWG,4,M,A,6,0.0,0.0,0.0
310.0,0.97,0,0,0.0,SEDAN,4,F,B,6,0.0,0.0,0.0
3520.0,0.97,0,0,0.0,STNWG,3,M,A,6,0.0,0.0,0.0
2100.0,0.97,1,2,1334.5099998,SEDAN,2,M,C,5,667.0,2.06,1377.0
1530.0,0.97,0,0,0.0,HBACK,3,F,A,6,0.0,0.0,0.0
860.0,0.97,0,0,0.0,HBACK,3,F,B,6,0.0,0.0,0.0
2740.0,0.96,1,1,3200.0499954,STNWG,2,M,E,5,3200.0,1.04,3321.0
1600.0,0.59,0,0,0.0,HBACK,1,M,C,4,0.0,0.0,0.0
710.0,0.72,0,0,0.0,SEDAN,4,M,A,2,0.0,0.0,0.0
1980.0,0.89,0,0,0.0,STNWG,2,M,A,4,0.0,0.0,0.0
1620.0,0.96,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
1750.0,0.03,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
500.0,0.97,0,0,0.0,HBACK,4,F,C,6,0.0,0.0,0.0
1880.0,0.97,0,0,0.0,STNWG,3,M,C,5,0.0,0.0,0.0
880.0,0.03,0,0,0.0,HBACK,3,F,B,4,0.0,0.0,0.0
1370.0,0.97,0,0,0.0,HBACK,2,F,C,6,0.0,0.0,0.0
1590.0,0.04,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
830.0,0.97,0,0,0.0,SEDAN,4,F,A,3,0.0,0.0,0.0
1660.0,0.96,0,0,0.0,HDTOP,3,F,C,3,0.0,0.0,0.0
2790.0,1.0,0,0,0.0,HDTOP,3,M,E,6,0.0,0.0,0.0
1110.0,0.29,0,0,0.0,UTE,4,M,D,4,0.0,0.0,0.0
1020.0,0.97,0,0,0.0,UTE,3,M,B,1,0.0,0.0,0.0
2890.0,0.21,0,0,0.0,SEDAN,1,M,E,3,0.0,0.0,0.0
2910.0,0.61,0,0,0.0,STNWG,1,M,A,5,0.0,0.0,0.0
1540.0,1.0,0,0,0.0,PANVN,3,M,C,1,0.0,0.0,0.0
2840.0,1.0,0,0,0.0,SEDAN,1,F,C,4,0.0,0.0,0.0
1540.0,0.03,0,0,0.0,MIBUS,4,M,C,4,0.0,0.0,0.0
2150.0,0.03,0,0,0.0,STNWG,4,F,C,3,0.0,0.0,0.0
1349.0,0.79,0,0,0.0,HBACK,1,F,E,4,0.0,0.0,0.0
820.0,0.97,0,0,0.0,SEDAN,4,M,C,5,0.0,0.0,0.0
7199.0,0.81,0,0,0.0,STNWG,1,M,A,5,0.0,0.0,0.0
1680.0,0.96,0,0,0.0,SEDAN,2,M,C,3,0.0,0.0,0.0
2099.0,0.22,0,0,0.0,SEDAN,1,F,E,3,0.0,0.0,0.0
1610.0,0.03,0,0,0.0,STNWG,4,F,E,4,0.0,0.0,0.0
1830.0,0.97,0,0,0.0,SEDAN,2,F,E,3,0.0,0.0,0.0
770.0,0.96,0,0,0.0,HBACK,3,F,C,5,0.0,0.0,0.0
4070.0000000000005,0.96,0,0,0.0,SEDAN,1,M,B,5,0.0,0.0,0.0
1760.0,0.96,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
1600.0,0.97,0,0,0.0,SEDAN,2,F,B,3,0.0,0.0,0.0
1590.0,0.97,0,0,0.0,STNWG,2,M,C,6,0.0,0.0,0.0
2610.0,0.97,0,0,0.0,STNWG,3,F,E,3,0.0,0.0,0.0
3710.0,0.97,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
460.0,0.97,0,0,0.0,HBACK,4,F,C,2,0.0,0.0,0.0
440.0,0.97,0,0,0.0,SEDAN,4,F,B,2,0.0,0.0,0.0
1600.0,0.98,0,0,0.0,HBACK,2,F,B,4,0.0,0.0,0.0
1320.0,0.97,0,0,0.0,SEDAN,3,F,B,4,0.0,0.0,0.0
1010.0,0.03,0,0,0.0,HDTOP,4,M,E,3,0.0,0.0,0.0
2640.0,0.0,0,0,0.0,SEDAN,1,M,D,4,0.0,0.0,0.0
1680.0,0.97,0,0,0.0,SEDAN,3,M,C,6,0.0,0.0,0.0
690.0,0.97,0,0,0.0,HBACK,4,F,C,5,0.0,0.0,0.0
1730.0,0.41,0,0,0.0,STNWG,3,F,F,4,0.0,0.0,0.0
1800.0,0.96,0,0,0.0,SEDAN,3,F,B,6,0.0,0.0,0.0
1090.0,0.97,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1670.0,0.34,0,0,0.0,SEDAN,2,F,B,3,0.0,0.0,0.0
1850.0,0.97,0,0,0.0,HBACK,1,F,D,4,0.0,0.0,0.0
1770.0,1.0,0,0,0.0,STNWG,4,M,D,3,0.0,0.0,0.0
5618.0,0.65,0,0,0.0,STNWG,1,M,D,5,0.0,0.0,0.0
4330.0,0.24,0,0,0.0,STNWG,1,M,E,4,0.0,0.0,0.0
1610.0,0.29,0,0,0.0,SEDAN,2,F,A,4,0.0,0.0,0.0
3920.0,0.98,0,0,0.0,STNWG,2,M,A,3,0.0,0.0,0.0
760.0,0.59,0,0,0.0,HBACK,3,F,D,3,0.0,0.0,0.0
1090.0,0.97,1,1,839.09999847,SEDAN,4,F,B,5,839.0,1.03,866.0
1450.0,0.39,0,0,0.0,SEDAN,2,F,B,2,0.0,0.0,0.0
1050.0,0.97,0,0,0.0,SEDAN,3,M,B,5,0.0,0.0,0.0
590.0,0.04,0,0,0.0,HBACK,4,M,C,4,0.0,0.0,0.0
2660.0,0.98,1,1,758.37999916,SEDAN,1,F,A,3,758.0,1.02,772.0
1280.0,0.39,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
660.0,0.04,0,0,0.0,SEDAN,4,M,B,3,0.0,0.0,0.0
2460.0,0.97,0,0,0.0,SEDAN,2,M,A,4,0.0,0.0,0.0
800.0,0.97,0,0,0.0,STNWG,4,F,A,4,0.0,0.0,0.0
1240.0,0.03,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1500.0,0.96,0,0,0.0,HDTOP,4,F,B,5,0.0,0.0,0.0
1770.0,0.71,0,0,0.0,SEDAN,2,F,B,3,0.0,0.0,0.0
600.0,0.96,0,0,0.0,STNWG,4,F,B,5,0.0,0.0,0.0
420.0,0.96,0,0,0.0,SEDAN,4,M,A,6,0.0,0.0,0.0
3290.0,0.97,0,0,0.0,STNWG,2,F,C,2,0.0,0.0,0.0
1210.0,0.97,1,1,200.0,SEDAN,3,F,C,3,200.0,1.03,206.0
1680.0,0.97,0,0,0.0,SEDAN,2,F,D,5,0.0,0.0,0.0
1010.0,0.62,0,0,0.0,SEDAN,4,F,E,5,0.0,0.0,0.0
1620.0,0.01,0,0,0.0,STNWG,4,F,C,1,0.0,0.0,0.0
4790.0,0.39,0,0,0.0,STNWG,2,M,F,4,0.0,0.0,0.0
1340.0,0.97,1,1,1043.1499996,HBACK,2,F,F,4,1043.0,1.03,1076.0
2740.0,0.97,0,0,0.0,SEDAN,2,M,C,4,0.0,0.0,0.0
450.0,0.97,0,0,0.0,STNWG,4,F,A,5,0.0,0.0,0.0
3500.0,0.03,0,0,0.0,MIBUS,2,M,C,1,0.0,0.0,0.0
1000.0,0.97,0,0,0.0,SEDAN,4,F,C,6,0.0,0.0,0.0
420.0,0.03,0,0,0.0,HBACK,4,M,A,4,0.0,0.0,0.0
1270.0,0.97,0,0,0.0,HBACK,3,F,B,6,0.0,0.0,0.0
1880.0,0.97,0,0,0.0,SEDAN,2,F,C,3,0.0,0.0,0.0
740.0,0.41,0,0,0.0,HBACK,4,M,B,4,0.0,0.0,0.0
2029.9999999999998,0.41,0,0,0.0,UTE,3,M,C,3,0.0,0.0,0.0
1560.0,0.45,0,0,0.0,SEDAN,3,F,C,2,0.0,0.0,0.0
1800.0,0.03,0,0,0.0,SEDAN,2,F,C,3,0.0,0.0,0.0
3200.0,0.03,0,0,0.0,STNWG,3,F,D,5,0.0,0.0,0.0
4710.0,0.03,0,0,0.0,STNWG,1,F,E,2,0.0,0.0,0.0
1520.0,0.41,0,0,0.0,SEDAN,2,F,B,3,0.0,0.0,0.0
820.0,0.97,0,0,0.0,HBACK,3,F,E,5,0.0,0.0,0.0
950.0,0.96,0,0,0.0,SEDAN,3,M,A,6,0.0,0.0,0.0
1470.0,0.59,0,0,0.0,HBACK,1,F,C,4,0.0,0.0,0.0
1760.0,0.96,0,0,0.0,HBACK,2,M,B,4,0.0,0.0,0.0
5236.0,1.0,1,1,353.76999998,STNWG,1,M,D,4,354.0,1.0,354.0
430.0,0.97,0,0,0.0,SEDAN,4,F,A,4,0.0,0.0,0.0
4500.0,0.91,0,0,0.0,TRUCK,1,M,C,2,0.0,0.0,0.0
4500.0,0.97,0,0,0.0,STNWG,1,F,D,2,0.0,0.0,0.0
2440.0,0.99,0,0,0.0,SEDAN,1,F,D,6,0.0,0.0,0.0
1640.0,0.45,0,0,0.0,SEDAN,1,F,A,5,0.0,0.0,0.0
1630.0,0.29,0,0,0.0,STNWG,4,M,F,4,0.0,0.0,0.0
890.0,0.96,0,0,0.0,SEDAN,3,F,D,5,0.0,0.0,0.0
720.0,0.96,0,0,0.0,SEDAN,4,F,C,3,0.0,0.0,0.0
3850.0,0.59,0,0,0.0,SEDAN,3,F,C,5,0.0,0.0,0.0
2099.0,1.0,0,0,0.0,SEDAN,1,M,D,4,0.0,0.0,0.0
960.0,0.96,0,0,0.0,SEDAN,4,F,A,3,0.0,0.0,0.0
3830.0,0.97,0,0,0.0,STNWG,2,F,B,3,0.0,0.0,0.0
3710.0,0.91,0,0,0.0,UTE,1,M,A,1,0.0,0.0,0.0
410.0,0.97,0,0,0.0,HBACK,4,F,A,5,0.0,0.0,0.0
1990.0,0.59,0,0,0.0,SEDAN,1,M,B,5,0.0,0.0,0.0
890.0,0.34,0,0,0.0,HBACK,3,F,B,4,0.0,0.0,0.0
600.0,0.97,0,0,0.0,HBACK,4,F,C,2,0.0,0.0,0.0
2324.0,0.03,0,0,0.0,STNWG,1,M,C,3,0.0,0.0,0.0
960.0,0.97,0,0,0.0,SEDAN,4,F,B,5,0.0,0.0,0.0
2029.9999999999998,0.97,0,0,0.0,STNWG,3,M,F,2,0.0,0.0,0.0
1240.0,0.96,0,0,0.0,HBACK,2,M,B,3,0.0,0.0,0.0
440.0,0.04,0,0,0.0,HBACK,4,F,A,2,0.0,0.0,0.0
2000.0,0.96,0,0,0.0,SEDAN,2,M,A,3,0.0,0.0,0.0
550.0,0.04,0,0,0.0,HBACK,4,M,A,4,0.0,0.0,0.0
1290.0,0.98,0,0,0.0,HBACK,1,M,C,4,0.0,0.0,0.0
2480.0,0.04,0,0,0.0,HDTOP,2,F,D,5,0.0,0.0,0.0
3710.0,0.96,0,0,0.0,STNWG,3,M,C,3,0.0,0.0,0.0
2940.0,0.96,0,0,0.0,STNWG,2,F,E,4,0.0,0.0,0.0
4130.0,0.04,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
1250.0,0.03,0,0,0.0,SEDAN,3,F,A,5,0.0,0.0,0.0
760.0,0.49,0,0,0.0,SEDAN,4,M,A,3,0.0,0.0,0.0
1750.0,0.01,0,0,0.0,SEDAN,2,F,C,4,0.0,0.0,0.0
880.0,0.03,0,0,0.0,HBACK,3,F,C,6,0.0,0.0,0.0
6450.0,0.97,0,0,0.0,STNWG,1,M,A,5,0.0,0.0,0.0
3390.0,0.59,0,0,0.0,STNWG,3,F,B,3,0.0,0.0,0.0
2000.0,0.47,0,0,0.0,HBACK,1,M,C,6,0.0,0.0,0.0
800.0,0.04,0,0,0.0,STNWG,4,F,C,4,0.0,0.0,0.0
1380.0,0.96,0,0,0.0,UTE,3,F,C,3,0.0,0.0,0.0
440.0,0.56,0,0,0.0,HBACK,4,M,E,3,0.0,0.0,0.0
2029.9999999999998,0.29,0,0,0.0,SEDAN,2,M,C,3,0.0,0.0,0.0
1390.0,0.02,0,0,0.0,SEDAN,3,F,A,1,0.0,0.0,0.0
840.0,0.04,0,0,0.0,HBACK,4,M,A,3,0.0,0.0,0.0
5810.0,0.08,0,0,0.0,STNWG,2,M,D,4,0.0,0.0,0.0
1290.0,0.41,0,0,0.0,SEDAN,3,M,B,3,0.0,0.0,0.0
600.0,0.96,0,0,0.0,HBACK,4,F,B,4,0.0,0.0,0.0
2580.0,0.97,0,0,0.0,HBACK,2,F,B,3,0.0,0.0,0.0
1030.0,0.03,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
2290.0,0.44,0,0,0.0,SEDAN,1,M,E,4,0.0,0.0,0.0
1160.0,0.97,1,1,962.04999924,SEDAN,3,F,A,5,962.0,1.03,993.0
2230.0,0.41,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
1660.0,0.97,0,0,0.0,HBACK,2,F,C,2,0.0,0.0,0.0
1850.0,0.98,0,0,0.0,SEDAN,1,F,E,1,0.0,0.0,0.0
1450.0,0.99,0,0,0.0,SEDAN,3,F,A,3,0.0,0.0,0.0
1950.0,0.97,0,0,0.0,SEDAN,2,F,A,5,0.0,0.0,0.0
1600.0,0.97,0,0,0.0,SEDAN,2,M,C,1,0.0,0.0,0.0
1130.0,0.66,0,0,0.0,SEDAN,3,F,D,2,0.0,0.0,0.0
1480.0,0.39,0,0,0.0,SEDAN,2,F,B,2,0.0,0.0,0.0
1280.0,1.0,0,0,0.0,STNWG,4,F,C,3,0.0,0.0,0.0
980.0,0.97,0,0,0.0,UTE,4,M,A,1,0.0,0.0,0.0
890.0,0.0,0,0,0.0,SEDAN,4,F,C,3,0.0,0.0,0.0
2470.0,0.39,0,0,0.0,STNWG,3,M,B,3,0.0,0.0,0.0
1320.0,0.13,0,0,0.0,STNWG,4,F,F,4,0.0,0.0,0.0
1240.0,0.96,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
1660.0,0.96,0,0,0.0,SEDAN,2,F,B,4,0.0,0.0,0.0
2380.0,0.96,0,0,0.0,STNWG,2,M,A,1,0.0,0.0,0.0
1330.0,0.33,0,0,0.0,HBACK,3,F,C,6,0.0,0.0,0.0
860.0,0.96,0,0,0.0,HBACK,3,F,D,3,0.0,0.0,0.0
2130.0,0.91,0,0,0.0,STNWG,2,F,B,2,0.0,0.0,0.0
1410.0,0.86,0,0,0.0,SEDAN,3,F,B,3,0.0,0.0,0.0
1870.0,0.96,1,2,593.51999998,HBACK,2,F,A,3,297.0,2.08,616.0
3110.0,1.0,0,0,0.0,STNWG,3,M,E,4,0.0,0.0,0.0
1980.0,0.29,0,0,0.0,SEDAN,2,F,E,6,0.0,0.0,0.0
900.0,0.23,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
1930.0,0.96,0,0,0.0,HDTOP,4,M,D,6,0.0,0.0,0.0
1020.0,0.08,0,0,0.0,HBACK,4,F,A,1,0.0,0.0,0.0
370.0,0.28,0,0,0.0,HBACK,4,F,B,4,0.0,0.0,0.0
990.0,0.96,0,0,0.0,HBACK,3,F,A,4,0.0,0.0,0.0
430.0,0.71,0,0,0.0,SEDAN,4,M,A,2,0.0,0.0,0.0
1530.0,0.04,0,0,0.0,HBACK,3,F,C,2,0.0,0.0,0.0
1100.0,0.96,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
1610.0,0.29,1,1,3278.8899994,HBACK,2,F,B,1,3279.0,3.41,11193.0
1910.0,0.99,1,1,654.29999924,SEDAN,2,F,D,2,654.0,1.01,658.0
4080.0,0.43,0,0,0.0,STNWG,2,M,E,1,0.0,0.0,0.0
430.0,0.41,0,0,0.0,SEDAN,4,M,D,3,0.0,0.0,0.0
520.0,0.03,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
2009.9999999999998,0.97,0,0,0.0,STNWG,3,F,E,3,0.0,0.0,0.0
1550.0,0.96,0,0,0.0,SEDAN,3,F,B,5,0.0,0.0,0.0
2000.0,0.96,0,0,0.0,SEDAN,2,F,C,5,0.0,0.0,0.0
2580.0,0.71,1,1,387.55999994,SEDAN,1,M,B,6,388.0,1.4,542.0
3110.0,0.03,0,0,0.0,STNWG,2,F,A,4,0.0,0.0,0.0
2610.0,0.19,1,1,200.0,STNWG,3,F,A,2,200.0,5.29,1059.0
1200.0,0.03,0,0,0.0,UTE,4,F,C,4,0.0,0.0,0.0
560.0,0.29,0,0,0.0,HBACK,4,F,B,2,0.0,0.0,0.0
1750.0,0.67,0,0,0.0,SEDAN,2,M,A,6,0.0,0.0,0.0
2550.0,0.67,0,0,0.0,HBACK,2,F,A,2,0.0,0.0,0.0
1140.0,0.41,0,0,0.0,SEDAN,3,F,C,4,0.0,0.0,0.0
2770.0,0.28,0,0,0.0,HBACK,1,F,E,1,0.0,0.0,0.0
770.0,0.35,0,0,0.0,HBACK,4,M,C,4,0.0,0.0,0.0
600.0,0.97,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1410.0,0.97,0,0,0.0,HBACK,2,M,B,2,0.0,0.0,0.0
2009.9999999999998,0.98,0,0,0.0,SEDAN,1,F,C,5,0.0,0.0,0.0
1480.0,0.98,0,0,0.0,HBACK,2,F,B,6,0.0,0.0,0.0
890.0,0.61,0,0,0.0,SEDAN,3,F,B,3,0.0,0.0,0.0
1670.0,0.97,0,0,0.0,SEDAN,3,M,C,5,0.0,0.0,0.0
2560.0,0.91,0,0,0.0,SEDAN,1,F,B,5,0.0,0.0,0.0
1420.0,0.03,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
390.0,0.41,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
1230.0,0.91,0,0,0.0,HBACK,3,F,A,1,0.0,0.0,0.0
590.0,0.33,0,0,0.0,UTE,4,M,C,4,0.0,0.0,0.0
1550.0,0.59,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
1400.0,0.97,0,0,0.0,UTE,3,F,B,5,0.0,0.0,0.0
1280.0,0.29,0,0,0.0,HBACK,1,F,B,3,0.0,0.0,0.0
2060.0,0.97,0,0,0.0,STNWG,3,F,B,2,0.0,0.0,0.0
1910.0,0.97,0,0,0.0,HBACK,2,F,C,2,0.0,0.0,0.0
1480.0,0.97,1,1,446.62999964,SEDAN,3,M,B,4,447.0,1.03,461.0
1410.0,0.97,0,0,0.0,SEDAN,3,F,C,4,0.0,0.0,0.0
2020.0,0.91,0,0,0.0,SEDAN,1,F,E,1,0.0,0.0,0.0
410.0,0.97,0,0,0.0,PANVN,4,F,C,1,0.0,0.0,0.0
700.0,0.97,0,0,0.0,STNWG,4,F,D,6,0.0,0.0,0.0
1810.0,0.3,0,0,0.0,STNWG,4,M,E,5,0.0,0.0,0.0
1090.0,0.97,0,0,0.0,SEDAN,3,F,A,6,0.0,0.0,0.0
930.0,0.03,0,0,0.0,SEDAN,4,F,C,3,0.0,0.0,0.0
1520.0,0.97,0,0,0.0,STNWG,4,F,C,5,0.0,0.0,0.0
790.0,0.03,0,0,0.0,SEDAN,3,F,D,3,0.0,0.0,0.0
2470.0,0.14,0,0,0.0,STNWG,3,F,F,2,0.0,0.0,0.0
1910.0,0.58,0,0,0.0,HDTOP,4,F,B,3,0.0,0.0,0.0
2410.0,0.97,0,0,0.0,STNWG,3,M,F,3,0.0,0.0,0.0
3320.0,0.49,0,0,0.0,STNWG,1,F,C,2,0.0,0.0,0.0
1240.0,0.96,1,1,200.0,HBACK,2,F,C,2,200.0,1.04,208.0
1450.0,0.64,1,1,857.70999908,TRUCK,4,F,D,3,858.0,1.56,1339.0
1880.0,0.96,0,0,0.0,STNWG,3,F,A,3,0.0,0.0,0.0
1010.0,0.46,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
2009.9999999999998,0.96,0,0,0.0,STNWG,3,F,F,5,0.0,0.0,0.0
1500.0,0.59,0,0,0.0,HBACK,1,F,B,2,0.0,0.0,0.0
1520.0,0.91,0,0,0.0,SEDAN,2,F,C,5,0.0,0.0,0.0
970.0,0.41,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
2430.0,0.99,0,0,0.0,MIBUS,3,F,C,3,0.0,0.0,0.0
680.0,0.55,0,0,0.0,STNWG,4,M,B,2,0.0,0.0,0.0
2230.0,0.77,0,0,0.0,STNWG,3,F,C,4,0.0,0.0,0.0
2410.0,0.04,0,0,0.0,MIBUS,3,F,A,2,0.0,0.0,0.0
1240.0,0.99,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
820.0,1.0,0,0,0.0,SEDAN,4,M,A,6,0.0,0.0,0.0
2390.0,0.96,0,0,0.0,SEDAN,3,M,C,4,0.0,0.0,0.0
1970.0,0.67,0,0,0.0,SEDAN,4,M,C,3,0.0,0.0,0.0
530.0,0.59,0,0,0.0,HBACK,4,M,A,3,0.0,0.0,0.0
1820.0,0.04,0,0,0.0,HBACK,3,F,E,1,0.0,0.0,0.0
410.0,0.96,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
860.0,0.99,0,0,0.0,HBACK,3,M,C,2,0.0,0.0,0.0
960.0,0.91,0,0,0.0,STNWG,4,F,D,3,0.0,0.0,0.0
1800.0,0.71,0,0,0.0,SEDAN,2,F,E,1,0.0,0.0,0.0
830.0,0.29,0,0,0.0,SEDAN,4,F,B,1,0.0,0.0,0.0
1170.0,0.96,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
3300.0,0.97,0,0,0.0,STNWG,1,F,B,2,0.0,0.0,0.0
1360.0,0.91,1,1,796.58999825,STNWG,4,F,C,2,797.0,1.1,876.0
390.0,0.38,1,1,430.77999496,HBACK,4,F,A,6,431.0,2.65,1140.0
1820.0,0.71,0,0,0.0,SEDAN,2,M,A,1,0.0,0.0,0.0
2009.9999999999998,0.97,1,1,3199.4699936,STNWG,2,M,C,1,3199.0,1.03,3310.0
460.0,1.0,0,0,0.0,UTE,4,M,C,3,0.0,0.0,0.0
1680.0,0.71,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
2460.0,0.97,0,0,0.0,SEDAN,1,M,C,5,0.0,0.0,0.0
1320.0,0.97,0,0,0.0,SEDAN,3,M,A,4,0.0,0.0,0.0
1110.0,0.97,0,0,0.0,SEDAN,3,F,C,4,0.0,0.0,0.0
